Node,Label,Community,degree,betweenness,closeness,eigenvector,core,Mito
n1119,HOG0018806,0,0.003341687552213868,1.4873296825062593e-06,0.289760348583878,4.337892594517761e-05,8,False
n1120,HOG0018807,4,0.014619883040935672,0.0010188274974734504,0.3387096774193548,0.004556115355934006,18,False
n1121,HOG0018809,1,0.007518796992481203,0.0003515240997908639,0.31662478508133846,2.076232574505815e-05,16,False
n1122,HOG0018813,3,0.014619883040935672,7.0936232332316e-05,0.33025244861360187,0.013531316507107394,33,False
n1123,HOG0018814,1,0.004594820384294068,0.00037463491247688555,0.29533678756476683,6.894933172966088e-05,8,False
n1124,HOG0018815,1,0.005847953216374269,0.00045391688779123463,0.30419313850063534,1.2164426874799596e-05,10,False
n1125,HOG0018816,3,0.036758563074352546,0.0005409192568268549,0.36757254721326577,0.0335502390048355,61,False
n1126,HOG0018817,0,0.0029239766081871343,6.6614034345229e-05,0.30767253566379643,0.00010113965551542769,7,False
n1127,HOG0018818,1,0.005847953216374269,0.00025523617482578535,0.31326877780685686,2.7699328625541256e-05,12,False
n1128,HOG0018819,1,0.001670843776106934,2.0664854596715643e-05,0.28843373493975905,0.0001236343205799197,4,False
n1129,HOG0018820,3,0.05054302422723475,0.00038741989721167904,0.3633879781420765,0.04859613117372298,68,False
n1130,HOG0018822,2,0.0020885547201336674,1.7352490708573833e-06,0.28311258278145696,0.00012084642579488908,5,False
n1131,HOG0018824,5,0.04093567251461988,0.000777593431790657,0.35945945945945945,0.010716329114771803,45,False
n1132,HOG0018825,0,0.020885547201336674,0.00033786797536607057,0.33389121338912137,0.001160133078813196,37,False
n1133,HOG0018828,5,0.003341687552213868,5.7789117097125106e-05,0.29220065909923104,7.007958619480009e-05,7,False
n1134,HOG0018830,5,0.004177109440267335,4.3934126553928405e-05,0.282411230388109,0.00010466191829288106,9,False
n1135,HOG0018831,5,0.00835421888053467,0.00011111287696783687,0.3069230769230769,0.0012631985635444083,15,False
n1136,HOG0018832,2,0.0012531328320802004,1.6838758728464263e-05,0.2770192085165471,1.2742989047893902e-05,3,False
n1137,HOG0018833,0,0.0012531328320802004,9.398287493244866e-05,0.2676056338028169,1.2941002045890002e-06,3,False
n1138,HOG0018835,5,0.050960735171261484,0.0011269539699787236,0.36808118081180813,0.02278441191219267,50,False
n1139,HOG0018836,1,0.036758563074352546,0.00019486553044187064,0.33851809954751133,9.79271295123438e-05,45,False
n1140,HOG0018839,3,0.040100250626566414,0.00023194581683786788,0.345056212164889,0.03949953229448729,68,False
n1141,HOG0018840,2,0.006265664160401002,0.0001410431732913615,0.2983177570093458,4.504064619448473e-05,13,False
n1142,HOG0018841,5,0.009189640768588136,0.0006970085256426179,0.31941294196130754,0.0004382191018704941,14,False
n1143,HOG0018842,3,0.03842940685045948,0.001253312663256972,0.3719123815441976,0.028556032014981823,51,False
n1144,HOG0018843,3,0.07351712614870509,0.0008133794864226933,0.3748238609675904,0.06587174101022757,71,False
n1145,HOG0018845,4,0.0029239766081871343,0.0002868255530902901,0.2942116259063537,7.1425146491019225e-06,6,False
n1146,HOG0018846,0,0.026733500417710943,0.0005559873202626303,0.34034688655103784,0.0004679534021551636,45,False
n1147,HOG0018848,2,0.014202172096908938,0.0006774435160631922,0.3357643758765778,0.0009417136518691429,23,False
n1148,HOG0018849,1,0.006265664160401002,6.317189625150599e-05,0.314214463840399,4.409396568634399e-05,15,False
n1149,HOG0018850,1,0.0012531328320802004,0.0,0.28118393234672306,6.944484730725218e-06,3,False
n1150,HOG0018851,3,0.007936507936507936,0.0001451256362410963,0.31902985074626866,0.003701583114835108,16,False
n1151,HOG0018852,0,0.005012531328320802,2.5884311436318867e-05,0.3007537688442211,0.0002543732917757267,11,False
n1152,HOG0018853,0,0.002506265664160401,2.0176224453405353e-05,0.2738817068985242,1.2200759901437743e-05,6,False
n1153,HOG0018859,0,0.040100250626566414,0.0007612347352289474,0.34781345343600173,0.0006688352602719272,49,False
n1154,HOG0018861,5,0.007518796992481203,7.999883925704174e-05,0.30026338893766463,0.0007899119593202667,14,False
n1155,HOG0018863,1,0.002506265664160401,0.00020415588792989557,0.2667706708268331,1.4264111596515303e-06,5,False
n1156,HOG0018865,3,0.07435254803675856,0.0010200861780487213,0.37766209181258875,0.07478651412955449,71,False
n1157,HOG0018866,0,0.020885547201336674,0.0004072500946379948,0.3373256305481189,0.001651307509687358,36,False
n1158,HOG0018872,0,0.01921470342522974,0.00023976238767908206,0.32794520547945205,0.0004144232304690773,40,False
n1159,HOG0018874,3,0.021303258145363407,0.00010413382102769585,0.3393338058114812,0.021556957480482315,43,False
n1160,HOG0018878,3,0.0012531328320802004,3.5380731618077454e-06,0.2769551133734382,0.00020996729304148182,3,False
n1161,HOG0018879,3,0.03717627401837928,0.000248975168218432,0.3526292532037119,0.03282845679126427,58,False
n1162,HOG0018880,1,0.029657477025898077,0.0009032913428145067,0.3485223467753676,0.00014602079840502017,42,False
n1163,HOG0018881,4,0.014202172096908938,0.0007205373284584118,0.32452216348108986,0.0006948404682441108,18,False
n1164,HOG0018882,1,0.04594820384294068,0.001577109657166127,0.3472081218274112,0.00011509613945297728,45,False
n1165,HOG0018883,0,0.03842940685045948,0.0007482449566247308,0.35294117647058826,0.024539321251263575,48,False
n1166,HOG0018888,2,0.00835421888053467,0.0007703378318022319,0.32745178498153465,0.003824576773602836,16,False
n1167,HOG0018890,5,0.03508771929824561,0.0007521044142355126,0.35945945945945945,0.024131597884806337,47,False
n1168,HOG0018892,3,0.00835421888053467,7.913531483839951e-05,0.32264150943396225,0.0029561587222337728,17,False
n1169,HOG0018896,5,0.004594820384294068,2.703544769072615e-05,0.28736046092906015,0.0001869483704562598,10,False
n1170,HOG0018898,2,0.012531328320802004,0.00038566640196271393,0.3336585365853659,0.007486549847176427,24,False
n1171,HOG0018901,0,0.02882205513784461,0.0011236116364633343,0.3585979628520072,0.0009302770962497336,44,False
n1172,HOG0018902,5,0.01921470342522974,0.0018891944086478216,0.35720680393912263,0.009385843100000688,35,False
n1173,HOG0018903,0,0.02631578947368421,8.382097206566535e-05,0.32767588283602517,0.0004833815767845471,45,False
n1174,HOG0018909,2,0.016290726817042606,0.0005437365832204761,0.3439655172413793,0.005533451540980999,26,False
n1175,HOG0018915,3,0.02297410192147034,0.00019927359288880524,0.3518001469507715,0.018576769758479425,41,False
n1176,HOG0018917,3,0.03926482873851295,0.00038735616938849,0.35779405171125395,0.03346272944880124,62,False
n1177,HOG0018918,0,0.05304928989139515,0.0010120497110055107,0.36086825444678927,0.0013141164175923068,50,False
n1178,HOG0018919,1,0.03132832080200501,0.0005136961836093081,0.3349188584219362,6.968235844207344e-05,41,False
n1179,HOG0018921,2,0.003341687552213868,0.00021442603043097917,0.3055130168453293,0.00023153102142375897,7,False
n1180,HOG0018922,1,0.014202172096908938,0.00042153467400379347,0.32718327183271834,6.51457443562179e-05,27,False
n1181,HOG0018923,3,0.009189640768588136,5.1606219921276584e-05,0.3249185667752443,0.005970416051812308,20,False
n1182,HOG0018924,3,0.031746031746031744,0.0008145126989590116,0.36163141993957704,0.027153313567407463,54,False
n1183,HOG0018925,0,0.001670843776106934,3.542102066941899e-05,0.2937062937062937,4.4007780216283765e-05,4,False
n1184,HOG0018929,3,0.08939014202172096,0.00100537526066322,0.3864406779661017,0.09097182156693286,71,False
n1185,HOG0018930,3,0.09774436090225563,0.0022155152305143077,0.39531043593130777,0.09402655345004997,71,False
n1186,HOG0018932,3,0.011278195488721804,2.7534810322360133e-05,0.3156229400131839,0.008534749502201568,24,False
n1187,HOG0018933,1,0.016290726817042606,0.0006060927435390027,0.33144122940606396,8.738918245780348e-05,25,False
n1188,HOG0018934,5,0.003341687552213868,6.254867229189397e-05,0.2812830454705675,2.2420209741846035e-05,7,False
n1189,HOG0018935,3,0.02297410192147034,0.00020540242245681856,0.351129363449692,0.016767559419574547,42,False
n1190,HOG0018936,2,0.002506265664160401,1.614908748200276e-05,0.2860898661567878,7.828412976177592e-05,6,False
n1191,HOG0018938,4,0.012949039264828738,0.0015623438684952908,0.3259360108917631,0.0008708712975501677,17,False
n1192,HOG0018939,1,0.022138680033416874,0.0013815691176738603,0.33347262849979104,0.00010558394085780284,32,False
n1193,HOG0018940,0,0.009189640768588136,2.8267199998482238e-05,0.3095823095823096,0.0006994029630712979,20,False
n1194,HOG0018941,2,0.011695906432748537,0.0004857458771488439,0.3195835002002403,0.00022358582690301394,17,False
n1195,HOG0018942,1,0.01211361737677527,0.000226561197035047,0.3224676724137931,4.565206715649673e-05,23,False
n1196,HOG0018945,0,0.008771929824561403,5.851224684172854e-06,0.2989883851629824,0.00016622699169807162,21,False
n1197,HOG0018946,1,0.0020885547201336674,0.00018818828719611378,0.2763476855592751,4.217618103007691e-06,4,False
n1198,HOG0018947,3,0.02046783625730994,0.00042434896581604927,0.3472081218274112,0.01823037123353667,40,False
n1199,HOG0018948,5,0.03341687552213868,0.0003588765730813731,0.3512323943661972,0.022522446637999016,49,False
n1200,HOG0018949,3,0.0860484544695071,0.0010733987657748144,0.3842696629213483,0.08160482198246377,71,False
n1201,HOG0018950,5,0.013366750208855471,0.001133345017335076,0.3251833740831296,0.000767293011419098,18,False
n1202,HOG0018953,0,0.002506265664160401,1.6274433614275288e-05,0.27885847408270237,5.532170714270608e-05,6,False
n1203,HOG0018954,5,0.06140350877192982,0.003602813743275917,0.38594228599064967,0.041744820847503535,62,False
n1204,HOG0018955,1,0.0020885547201336674,1.0028904232907758e-05,0.2933823529411765,1.6392020308844346e-05,5,False
n1205,HOG0018956,5,0.0012531328320802004,0.00011050022307345996,0.2829452783358941,3.075914843502637e-05,3,False
n1206,HOG0018957,0,0.001670843776106934,2.7382207494944078e-05,0.2945011686554312,0.00020935923731406217,4,False
n1207,HOG0018958,3,0.007518796992481203,0.0003877578422138232,0.3122472935959306,0.003938092719928176,14,False
n1208,HOG0018960,0,0.03132832080200501,0.00013775707634368456,0.32151490733279614,0.0005935393026951255,45,False
n1209,HOG0018964,1,0.01086048454469507,0.0009276115966507736,0.3278553820870994,2.9114537024007717e-05,19,False
n1210,HOG0018966,0,0.031746031746031744,0.0005475349579865614,0.3432258064516129,0.003707478623052151,42,False
n1211,HOG0018967,1,0.018379281537176273,0.0003625869262695254,0.32381982956851074,6.551102915663653e-05,31,False
n1212,HOG0018968,5,0.005430242272347535,6.532557367872738e-05,0.2954825968896569,9.294748061339621e-05,12,False
n1213,HOG0018969,0,0.02422723475355054,0.00038132667696839543,0.33661417322834647,0.0018456277610291812,40,False
n1214,HOG0018970,3,0.061821219715956555,0.0009791192604890172,0.37558832758079697,0.057368778240490144,71,False
n1215,HOG0018987,2,0.009189640768588136,0.0003273028050850984,0.312532637075718,0.0005824081977500292,15,False
n1216,HOG0018994,2,0.030492898913951544,0.0004380688812830924,0.3512323943661972,0.020162709628169857,42,False
n1217,HOG0018995,5,0.06558061821219716,0.0014323646901530083,0.3737121448641898,0.03232916325453418,54,False
n1218,HOG0018998,1,0.03717627401837928,0.0007478193549841277,0.33675622450414966,8.452907851714e-05,45,False
n1219,HOG0018999,2,0.017126148705096073,0.0003883765011600141,0.35609103078982596,0.012156711749087059,34,False
n1220,HOG0019002,2,0.005430242272347535,0.00010785372372828132,0.30319148936170215,0.00011872292220996792,11,False
n1221,HOG0019003,1,0.011278195488721804,0.0005901052137150466,0.31022418038097704,1.5792728193924075e-05,16,False
n1222,HOG0019004,1,0.001670843776106934,1.4961538806341693e-06,0.267905102954342,8.543695923214525e-06,4,False
n1223,HOG0019005,1,0.023809523809523808,4.769469814426849e-05,0.32242424242424245,5.992925341609207e-05,45,False
n1224,HOG0019006,1,0.011278195488721804,0.00020460901677444725,0.31450341565948503,3.213749931735092e-05,21,False
n1225,HOG0019008,1,0.004177109440267335,0.00013728868790024388,0.3018915510718789,2.5104494856793993e-05,9,False
n1226,HOG0019010,2,0.010025062656641603,0.00013344214510813693,0.336,0.0019438961131107153,20,False
n1227,HOG0019011,1,0.07142857142857142,0.002328524165133383,0.3664472677177407,0.00017841212687575193,45,False
n1228,HOG0019013,1,0.007101086048454469,1.9288207476578055e-05,0.3014733660748017,1.8749801518515495e-05,17,False
n1229,HOG0019014,3,0.03216374269005848,0.0006795908919581379,0.34510595358224017,0.020132222808817796,45,False
n1230,HOG0019017,2,0.008771929824561403,0.00048389406697670853,0.3421466342718308,0.002225072150946371,18,False
n1231,HOG0019023,2,0.029239766081871343,0.000770802194395295,0.36377450235526515,0.01889341891456114,42,False
n1232,HOG0019026,0,0.002506265664160401,1.4251863774081691e-05,0.27510917030567683,2.631355775666567e-05,6,False
n1233,HOG0019027,2,0.005012531328320802,0.0001627469041179536,0.3157894736842105,0.0014746647922914,10,False
n1234,HOG0019028,5,0.004594820384294068,1.4640516182059453e-05,0.3014354066985646,0.0015674608143145736,10,False
n1235,HOG0019029,5,0.011695906432748537,0.0003204045557890457,0.31971153846153844,0.003989747534629959,19,False
n1236,HOG0019031,2,0.001670843776106934,1.653189342028384e-05,0.27078384798099764,1.797446581855939e-05,4,False
n1237,HOG0019032,2,0.021303258145363407,0.0004920145906594397,0.34535487593768033,0.007291394953649721,28,False
n1238,HOG0019034,4,0.003341687552213868,5.730475773373298e-06,0.28581661891117477,0.00014321080179782378,8,False
n1239,HOG0019035,3,0.05555555555555555,0.00048335650046754566,0.36300227445034117,0.05771739507129487,71,False
n1240,HOG0019036,1,0.015455304928989139,0.00035037348727176305,0.31662478508133846,3.3100501615406626e-05,31,False
n1241,HOG0019037,4,0.007936507936507936,0.00018068907712117071,0.31860527016236356,0.0005817263900260695,17,False
n1242,HOG0019038,1,0.002506265664160401,7.601085545896514e-05,0.28619246861924685,3.6384067547653065e-06,6,False
n1243,HOG0019039,4,0.000835421888053467,1.3090192430683213e-05,0.2692307692307692,8.167037642680212e-06,2,False
n1244,HOG0019040,5,0.007101086048454469,6.234542856174993e-05,0.311515940143136,0.0006244538604630076,15,False
n1245,HOG0019043,0,0.055973266499582286,0.0005600625341544749,0.34867462860471893,0.0015630016294749306,50,False
n1246,HOG0019046,0,0.008771929824561403,0.0002058874162448628,0.3136381501375606,9.170977151930577e-05,15,False
n1247,HOG0019048,1,0.030492898913951544,0.0007574665166715667,0.33379810373675406,0.00012431274379147493,44,False
n1248,HOG0019049,2,0.018796992481203006,0.0005403325413604208,0.3284401152421457,0.0006591432759322793,23,False
n1249,HOG0019051,3,0.032999164578111945,0.0005503994247980057,0.3612494341330919,0.023277054116033244,48,False
n1250,HOG0019052,5,0.026733500417710943,9.195670958821583e-05,0.34180468303826383,0.017557907536250396,48,False
n1251,HOG0019053,0,0.02172096908939014,0.0001948261380138966,0.3331014331431752,0.0011451282122835048,37,False
n1252,HOG0019056,2,0.000835421888053467,4.29668624043727e-06,0.2848643503093765,0.00011779258540692232,2,False
n1253,HOG0019057,5,0.041353383458646614,0.0022272682525294775,0.35619699449486686,0.010804761325868646,45,False
n1254,HOG0019060,2,0.004594820384294068,2.1763673247421857e-05,0.2907103825136612,9.817428195248858e-05,11,False
n1255,HOG0019061,0,0.002506265664160401,1.5665280149825057e-05,0.2730071843995895,8.026270872866753e-06,6,False
n1256,HOG0019064,2,0.007936507936507936,9.889786123755585e-05,0.3204390309195556,0.0021725230160362383,16,False
n1257,HOG0019066,0,0.009189640768588136,0.0006498383563617036,0.31159703240921516,8.39928978320826e-05,16,False
n1258,HOG0019068,5,0.004594820384294068,2.204196954750669e-05,0.2981691368788143,0.0001660575595390609,11,False
n1259,HOG0019070,2,0.004594820384294068,0.0001415594151412149,0.32251111410480937,7.772128834412528e-05,11,False
n1260,HOG0019071,2,0.003341687552213868,0.00017775535426724955,0.29595747311163306,1.5840980919994995e-05,7,False
n1261,HOG0019080,0,0.010025062656641603,0.000209207249405747,0.33642495784148396,0.005469311723059291,22,False
n1262,HOG0019081,1,0.018379281537176273,0.00014984681266351605,0.3274070021881838,5.634218007756048e-05,35,False
n1263,HOG0019082,2,0.0037593984962406013,7.157389150874897e-05,0.3061381074168798,6.421824113174086e-05,8,False
n1264,HOG0019083,3,0.047619047619047616,0.000940313736780372,0.3758831841733396,0.04312098868785918,66,False
n1265,HOG0019084,5,0.016290726817042606,0.0007568704371143429,0.3412200684150513,0.005189961666189973,26,False
n1266,HOG0019090,0,0.005847953216374269,0.0002974854051141719,0.3063731763501408,0.0002210576766796385,12,False
n1267,HOG0019091,3,0.054720133667502086,0.00027026448514566636,0.3654403907800336,0.0567340305823748,71,False
n1268,HOG0019093,0,0.03216374269005848,0.00036610377919646365,0.34475806451612906,0.017579130562587364,44,False
n1269,HOG0019094,2,0.002506265664160401,4.110601191936471e-05,0.3137203511990565,7.665547341262754e-05,6,False
n1270,HOG0019098,1,0.0020885547201336674,9.173731733417565e-05,0.2824778761061947,7.721258758335174e-06,5,False
n1271,HOG0019102,0,0.002506265664160401,3.4919991817000364e-05,0.2765072765072765,1.283101807343174e-05,6,False
n1272,HOG0019104,1,0.03341687552213868,0.0018449299492831412,0.3442622950819672,9.741567297029832e-05,35,False
n1273,HOG0019111,1,0.017543859649122806,0.0003170904641659912,0.32364472083277,5.0643511768484676e-05,30,False
n1274,HOG0019118,3,0.07101086048454469,0.0014067745300265597,0.3757062146892655,0.06693148468959666,71,False
n1275,HOG0019129,5,0.019632414369256473,0.0003259652534892813,0.3395744680851064,0.005031683261942705,35,False
n1276,HOG0019130,5,0.002506265664160401,5.841617225079711e-06,0.290781003279485,0.0005340133324708735,6,False
n1277,HOG0019133,0,0.02297410192147034,0.0003754789507210122,0.3406859257150989,0.00020590339541467714,39,False
n1278,HOG0019134,3,0.02046783625730994,0.00021650790059775897,0.3399602385685885,0.012814831698390842,38,False
n1279,HOG0019140,1,0.003341687552213868,8.179835249096099e-07,0.2865007180469124,6.84937981616604e-06,8,False
n1280,HOG0019146,5,0.010442773600668337,0.0001334503216057518,0.3363776872277645,0.006748101587325417,23,False
n1281,HOG0019147,1,0.0012531328320802004,2.1866914354344632e-06,0.2865350089766607,5.735468403934777e-06,3,False
n1282,HOG0019155,5,0.008771929824561403,0.00014565622452676638,0.31788607090691806,0.0035043751872206427,18,False
n1283,HOG0019166,2,0.006265664160401002,0.00032418574562912095,0.30578617958870863,6.498782151603392e-05,11,False
n1284,HOG0019167,0,0.004594820384294068,2.947721801303384e-05,0.3081081081081081,0.00010475118910337982,10,False
n1285,HOG0019169,2,0.00960735171261487,7.355029766994971e-05,0.3405889884763124,0.002450039302939921,20,False
n1286,HOG0019172,0,0.04218880534670008,0.0006611561358174313,0.3588667366211962,0.0011218328205796176,50,False
n1287,HOG0019174,1,0.013784461152882205,0.00029643653200384,0.3183934033781088,5.746994954676663e-05,25,False
n1288,HOG0019184,5,0.020885547201336674,0.00027682422337888955,0.34357060849598164,0.009924373676529482,37,False
n1289,HOG0019185,1,0.010025062656641603,0.00024392792519315184,0.33273106323836,0.00014773715781459277,19,False
n1290,HOG0019187,5,0.006683375104427736,0.0001654878289318254,0.3003764115432873,0.00040786944701180967,14,False
n1291,HOG0019188,5,0.02882205513784461,0.0005840714363017698,0.35382796334614247,0.01834083504243817,46,False
n1292,HOG0019191,3,0.04720133667502088,0.0008296070847898585,0.36689655172413793,0.04076641450275035,65,False
n1293,HOG0019192,2,0.011278195488721804,9.119136554005775e-05,0.3249626713723361,0.0018230138520937708,21,False
n1294,HOG0019194,3,0.07435254803675856,0.0012968920390127527,0.38102817125576954,0.07517210419325854,71,False
n1295,HOG0019196,4,0.001670843776106934,1.087661360219722e-05,0.27762959526846803,7.995730819436228e-06,4,False
n1296,HOG0019197,1,0.02297410192147034,0.0010830007817388076,0.3350594821553534,5.902490383437845e-05,35,False
n1297,HOG0019200,0,0.025898078529657476,0.0008824277938090839,0.33675622450414966,0.0007071129814370666,42,False
n1298,HOG0019201,3,0.036758563074352546,0.00097858346388775,0.3581151832460733,0.03285510127510989,62,False
n1299,HOG0019202,1,0.013366750208855471,0.0011302741679642295,0.32803507810359,7.910694964398454e-05,20,False
n1300,HOG0019203,5,0.025480367585630742,0.0004977248114244879,0.34117144078666095,0.004970226738086324,34,False
n1301,HOG0019205,3,0.010025062656641603,9.42574172822183e-05,0.33585858585858586,0.005042482439149462,22,False
n1302,HOG0019206,3,0.0860484544695071,0.0021704143253598917,0.3925233644859813,0.08051663142879602,71,False
n1303,HOG0019208,3,0.05054302422723475,0.0009810610485795133,0.3705308775731311,0.04400101231945053,67,False
n1304,HOG0019209,3,0.0029239766081871343,1.2548568752555733e-06,0.30609896432681244,0.0026869882954319636,7,False
n1305,HOG0019211,0,0.015037593984962405,0.0006375236687022092,0.3195408435664709,0.00028977305911303457,26,False
n1306,HOG0019212,5,0.014202172096908938,0.00014356881572836873,0.3512839325018342,0.012095481175108988,32,False
n1307,HOG0019213,1,0.00835421888053467,0.00010837713386995251,0.3146687697160883,3.634502853650548e-05,18,False
n1308,HOG0019215,0,0.015037593984962405,0.0016016547224741728,0.3319467554076539,0.003713239741084358,24,False
n1309,HOG0019216,5,0.008771929824561403,5.7001538041201075e-05,0.3302980132450331,0.0041506930904873325,20,False
n1310,HOG0019218,1,0.0037593984962406013,1.7842034920017103e-05,0.28615825962228064,1.5976351176428118e-05,8,False
n1311,HOG0019221,1,0.011695906432748537,0.00024355504389729642,0.3064123896070651,2.0833462122423426e-05,21,False
n1312,HOG0019222,4,0.012531328320802004,0.0003264361299506797,0.3354350567465322,0.0059256370722452515,20,False
n1313,HOG0019223,1,0.0004177109440267335,0.0,0.217005076142132,5.6232980183160954e-08,1,False
n1314,HOG0019225,0,0.060568086883876354,0.0008239948354840283,0.35875917878015884,0.0016286266688676821,50,False
n1315,HOG0019228,3,0.05847953216374269,0.0006890273570063527,0.3723751749883341,0.0515561098588225,69,False
n1316,HOG0019229,3,0.03926482873851295,0.00033850451787103994,0.35978358881875566,0.0330364819657921,58,False
n1317,HOG0019230,3,0.05806182121971595,0.0006534830111457424,0.3695585057116394,0.056036737996892114,71,False
n1318,HOG0019231,1,0.0012531328320802004,2.1413582262465093e-06,0.2686868686868687,1.7880043883716826e-06,3,False
n1319,HOG0019235,5,0.03258145363408521,0.0023567586158061275,0.3586516853932584,0.006725043375594876,40,False
n1320,HOG0019236,5,0.023391812865497075,0.0004938001260516329,0.34263632460283383,0.0032137175278884374,33,False
n1321,HOG0019237,1,0.03467000835421888,0.0008171665334672292,0.34948905109489053,0.0001220495237416569,42,False
n1322,HOG0019238,1,0.0029239766081871343,9.863780161267165e-05,0.29298739444376454,6.81770322656404e-06,7,False
n1323,HOG0019240,5,0.005430242272347535,7.868295579817971e-05,0.31143489007415115,0.0012599208166119789,11,False
n1324,HOG0019245,5,0.01670843776106934,0.0003163846610741397,0.33487201007133865,0.0029174173106922205,29,False
n1325,HOG0019246,5,0.000835421888053467,0.0,0.25552353506243997,5.3032600612331825e-05,2,False
n1326,HOG0019249,0,0.0020885547201336674,1.0739753174777964e-06,0.298876404494382,0.0001211940368263289,5,False
n1327,HOG0019250,5,0.005012531328320802,0.00013636224017244644,0.2924148039574936,0.00010997447291858668,10,False
n1328,HOG0019255,5,0.03508771929824561,0.0008854812231383033,0.358974358974359,0.019106417866429456,47,False
n1329,HOG0019257,0,0.018796992481203006,0.00041524535412872473,0.3396708286038593,0.0002313751042901336,32,False
n1330,HOG0019259,0,0.007101086048454469,5.197459626351674e-06,0.29776119402985074,9.68102729587979e-05,17,False
n1331,HOG0019260,5,0.004594820384294068,6.147899762860603e-06,0.3068443988720841,0.0014293788980607749,11,False
n1332,HOG0019262,2,0.0012531328320802004,0.0008354218880534671,0.26281699418157867,1.0089546763484123e-06,2,False
n1333,HOG0019265,0,0.03007518796992481,0.002648189944887911,0.3643835616438356,0.010786515864515522,41,False
n1334,HOG0019268,5,0.013784461152882205,0.0006052823043194242,0.3430290872617854,0.004355804265528771,23,False
n1335,HOG0019270,2,0.004177109440267335,7.796443871703351e-05,0.3007915567282322,7.05220835488772e-05,9,False
n1336,HOG0019273,5,0.032999164578111945,0.000503508503551855,0.35205882352941176,0.007447508601670475,40,False
n1337,HOG0019274,5,0.03341687552213868,0.0007658326340541739,0.3406859257150989,0.014078287103488388,47,False
n1338,HOG0019275,2,0.00835421888053467,0.00019337348822168925,0.3275862068965517,0.0026294492686113934,17,False
n1339,HOG0019279,0,0.030492898913951544,0.0004129087133416785,0.3347315436241611,0.003645484868878809,40,False
n1340,HOG0019295,5,0.006265664160401002,0.0002182873943054469,0.30489047376464595,0.0003586076134079816,11,False
n1341,HOG0019297,3,0.055973266499582286,0.000601360385781528,0.37260700389105056,0.05809454503819208,71,False
n1342,HOG0019298,5,0.047619047619047616,0.002380660970012116,0.36516168395363025,0.011626642118920637,45,False
n1343,HOG0019300,5,0.01670843776106934,0.0011554731864226876,0.31877496671105193,0.0009423386051093875,21,False
n1344,HOG0019301,1,0.01211361737677527,0.00017756757552025594,0.3145860709592641,8.0683759985736e-05,25,False
n1345,HOG0019302,0,0.022556390977443608,0.0004270768471941125,0.3328235784790769,0.0009577936150999852,40,False
n1346,HOG0019303,5,0.03383458646616541,0.0009816450315650552,0.3539325842696629,0.023493160528550116,52,False
n1347,HOG0019304,5,0.006683375104427736,0.0013385298869054468,0.3081081081081081,9.968141078475046e-05,12,False
n1348,HOG0019307,2,0.011695906432748537,0.00017057560085783849,0.3221639079531692,0.0008083565797903711,21,False
n1349,HOG0019308,5,0.000835421888053467,0.0,0.2717366628830874,4.416983995195914e-05,2,False
n1350,HOG0019316,0,0.0037593984962406013,0.00018878395225417654,0.2956285502593233,0.00017093436001458677,8,False
n1351,HOG0019320,2,0.001670843776106934,3.745988503109877e-05,0.2975761342448726,0.0008927929376302482,4,False
n1352,HOG0019322,1,0.020885547201336674,0.000641367681738159,0.3437185929648241,0.0001657756500198323,33,False
n1353,HOG0019323,5,0.01796157059314954,0.0006383854459929195,0.345056212164889,0.00456348963213699,30,False
n1354,HOG0019324,0,0.00835421888053467,0.00012735597173777296,0.31873252562907733,0.0001946858127418695,18,False
n1355,HOG0019328,5,0.04887218045112782,0.0012101479686636083,0.36938744020984415,0.03332924579235338,56,False
n1356,HOG0019330,2,0.007518796992481203,0.00015806064027550835,0.3020820189274448,6.214537973393277e-05,16,False
n1357,HOG0019333,2,0.007518796992481203,0.0003201311351520144,0.3171280964366141,7.788265909237428e-05,13,False
n1358,HOG0019335,3,0.02756892230576441,0.0014043138247614348,0.3523697380041213,0.01498557043775901,43,False
n1359,HOG0019340,5,0.021303258145363407,0.0006910458989216501,0.3481675392670157,0.014143637191765066,43,False
n1360,HOG0019343,5,0.04051796157059315,0.00048497590209514404,0.35514018691588783,0.023080599077245113,50,False
n1361,HOG0019346,1,0.05012531328320802,0.0014986245789126388,0.3470571180052189,0.000126072846659057,45,False
n1362,HOG0019347,1,0.004177109440267335,7.274544708062585e-05,0.29639717716974123,1.081395616199353e-05,9,False
n1363,HOG0019348,1,0.04218880534670008,0.0009979088739211974,0.3460537727666956,0.00011458647629274033,45,False
n1364,HOG0019349,5,0.030910609857978277,0.0007229419124463115,0.35211060450066184,0.013956174988937113,45,False
n1365,HOG0019350,3,0.025480367585630742,0.0001867532273606227,0.345554272517321,0.0182023278772778,43,False
n1366,HOG0019351,0,0.036758563074352546,0.000713692057119485,0.35190357195354993,0.001869187315879964,45,False
n1367,HOG0019361,1,0.006683375104427736,0.0008933184108304286,0.29772416366123616,2.0744993061749782e-05,12,False
n1368,HOG0019362,1,0.002506265664160401,2.374461148587095e-06,0.28045923149015933,4.459410465466234e-06,6,False
n1369,HOG0019363,0,0.020885547201336674,0.0005864194174564018,0.3409285103958986,0.0002233631184420138,39,False
n1370,HOG0019366,0,0.000835421888053467,5.358924014532069e-06,0.26520438683948155,9.289695850602619e-07,2,False
